ID,AUTOR,LIVRO,ESTANTE,VOLUME,EXEMPLAR,CIDADE,EDITORA,ANO,ORIGEM,CÓDIGO,DATA,*ADAPTADO POR
101.105,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,15,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.106,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,16,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.107,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,17,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.108,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,18,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.109,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,19,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.110,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,20,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.111,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,21,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.112,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,22,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.113,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,23,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.114,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,24,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.115,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,25,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.116,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,26,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.117,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,27,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.118,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,28,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.119,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,29,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.120,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,30,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.121,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,31,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.122,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,32,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.123,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,33,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.124,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,34,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.125,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,35,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.126,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,36,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.127,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,37,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.128,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,38,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.129,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,39,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.130,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,40,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.131,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,41,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.132,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,42,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.133,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,43,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.134,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,44,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.135,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,45,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.136,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,46,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.137,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,47,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.138,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,48,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.139,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,49,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.140,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,50,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.141,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,51,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.142,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,52,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.143,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,53,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.144,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,54,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.145,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,55,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.146,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,56,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.147,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,57,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.148,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,58,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.149,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,59,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.150,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,60,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.151,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,62,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.152,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,63,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.153,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,64,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.154,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,65,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.155,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,66,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.156,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,67,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.157,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,68,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.158,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,69,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.159,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,70,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.160,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,71,,BAIÃO,2021,DOAÇÃO,101MMP,28/06/25,
101.161,"GRUMBERG,Jean-Claude",A MERCADORIA MAIS PRECIOSA. UMA FÁBULA,1,,72,,BAIÃO,2021,DOAÇÃO,101MMP,18/08/25,
101.162,,,,,,,,,,,,
101.163,,,,,,,,,,,,
101.164,,,,,,,,,,,,
101.165,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,1,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.166,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,2,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.167,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,3,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.168,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,4,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.169,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,5,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.170,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,6,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.171,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,7,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.172,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,8,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.173,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,9,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.174,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,10,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.175,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,11,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.176,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,12,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.177,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,13,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.178,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,14,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.179,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,15,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.180,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,16,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.181,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,17,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.182,"CARVALHO, Ana Carolina",A CONTA-GOTAS,1,,18,SÃO PAULO,MOITARÁ,2018,DOAÇÃO,101CG,31/07/25,
101.183,,,,,,,,,,,,
101.184,,,,,,,,,,,,
101.185,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,1,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.186,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,2,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.187,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,3,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.188,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,4,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.189,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,5,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.190,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,6,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.191,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,7,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.192,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,8,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.193,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,9,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.194,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,10,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.195,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,11,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.196,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,12,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.197,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,13,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.198,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,14,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.199,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,15,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.200,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,16,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.201,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,17,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.202,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,18,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.203,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,19,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.204,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,20,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.205,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,21,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.206,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,22,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.207,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,23,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.208,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,24,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.209,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,25,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.210,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,26,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.211,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,27,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.212,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,28,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.213,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,29,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.214,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,30,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.215,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,31,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.216,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,32,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.217,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,33,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.218,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,34,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.219,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,35,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.220,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,36,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.221,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,37,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.222,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,38,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.223,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,39,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.224,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,40,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.225,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,41,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.226,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,42,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.227,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,43,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.228,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,44,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.229,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,45,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.230,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,46,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.231,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,47,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.232,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,48,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.233,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,49,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.234,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,50,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.235,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,51,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.236,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,52,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.237,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,53,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.238,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,54,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.239,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,55,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.240,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,56,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.241,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,57,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.242,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,58,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.243,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,59,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.244,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,60,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.245,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,61,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.246,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,62,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.247,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,63,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.248,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,64,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.249,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,65,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.250,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,66,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.251,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,67,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.252,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,68,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.253,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,69,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.254,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,70,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.255,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,71,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.256,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,72,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.257,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,73,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.258,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,74,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.259,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,75,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.260,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,76,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.261,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,77,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.262,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,78,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.263,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,79,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.264,"TOLSTÓI, Aleksei",A INFÂNCIA DE NIKITA,1,,80,SÃO PAULO,KALINKA,2021,DOAÇÃO,101IN,31/07/25,
101.265,"HUGO, Victor",Os MISERÁVEIS,1,,1,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.266,"HUGO, Victor",Os MISERÁVEIS,1,,2,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.267,"HUGO, Victor",Os MISERÁVEIS,1,,3,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.268,"HUGO, Victor",Os MISERÁVEIS,1,,4,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.269,"HUGO, Victor",Os MISERÁVEIS,1,,5,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.270,"HUGO, Victor",Os MISERÁVEIS,1,,6,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.271,"HUGO, Victor",Os MISERÁVEIS,1,,7,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.272,"HUGO, Victor",Os MISERÁVEIS,1,,8,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.273,"HUGO, Victor",Os MISERÁVEIS,1,,9,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.274,"HUGO, Victor",Os MISERÁVEIS,1,,10,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.275,"HUGO, Victor",Os MISERÁVEIS,1,,11,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.276,"HUGO, Victor",Os MISERÁVEIS,1,,12,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.277,"HUGO, Victor",Os MISERÁVEIS,1,,13,SÃO PAULO,FTD,2001,DOAÇÃO,101OM,01/08/25,
101.278,"HUGO, Victor",Os MISERÁVEIS,1,,14,SÃO PAULO,SCIPIONE,1998,DOAÇÃO,101OM,28/08/25,
101.279,"HUGO, Victor",Os MISERÁVEIS,1,,15,SÃO PAULO,SCIPIONE,1998,DOAÇÃO,101OM,28/08/25,
